Region,Division,District,SchoolID,School.Name,Street.Address,Province,Municipality,Legislative.District,Barangay
Region V,Albay,Polangui South,112010,Matacon Elementary School,"National Rd.,  Matacon, Polangui, Albay",ALBAY,POLANGUI,3rd District,MATACON
Region V,Albay,Polangui South,112011,Polangui South Central School,"National Road, Centro Oriental, Polangui, Albay",ALBAY,POLANGUI,3rd District,CENTRO ORIENTAL (POB.)
Region V,Albay,Polangui South,112012,Salvacion Elementary School,"Zone  3, Salvacion, Polangui, Albay",ALBAY,POLANGUI,3rd District,SALVACION
Region V,Albay,Polangui South,112013,San Roque Elementary School,"Zone 1, San Roque, Polangui",ALBAY,POLANGUI,3rd District,SAN ROQUE
Region V,Albay,Polangui South,112014,Santicon Elementary School,"Santicon, Polangui, Albay",ALBAY,POLANGUI,3rd District,SANTICON
Region V,Albay,Polangui South,112015,Sta. Teresita Elementary School,Purok 2 Sta. Teresita,ALBAY,POLANGUI,3rd District,SANTA TERESITA
Region V,Albay,Polangui South,172507,Alomon Elementary School,"Purok 3, Alomon, Polangui, Albay",ALBAY,POLANGUI,3rd District,ALOMON
Region V,Albay,Polangui South,301840,Magpanambo National High School,"Zone 3, Magpanambo, Polangui, Albay",ALBAY,POLANGUI,3rd District,MAGPANAMBO
Region V,Albay,Polangui South,301852,Matacon National High School,"Zone 5, Matacon, Polangui, Albay",ALBAY,POLANGUI,3rd District,MATACON
Region V,Albay,Polangui South,301867,La Medalla High School,#NAME?,ALBAY,POLANGUI,3rd District,LA MEDALLA
Region V,Albay,Polangui South,309513,Lanigay High School,-Purok 3,ALBAY,POLANGUI,3rd District,LANIGAY
Region V,Albay,Polangui South,502802,Balangibang Integrated School,"Zone 3 Balangibang, Polangui, Albay",ALBAY,POLANGUI,3rd District,BALANGIBANG
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112016,Acal Elementary School,"Mananao, Rapu-rapu, Albay",ALBAY,RAPU-RAPU,2nd District,MANANAO
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112017,Bagaobawan Elementary School,"PUROK 3, BAGAOBAWAN, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,BAGAOBAWAN
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112018,Batan Elementary School,"BATAN, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,BATAN
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112020,Binosawan Elementary School,P-3,ALBAY,RAPU-RAPU,2nd District,BINOSAWAN
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112021,Bogtong Elementary School,"PUROK 4 BOGTONG, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,BOGTONG
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112022,Buenavista Elementary School,"Buenavista, Rapu-rapu, Albay",ALBAY,RAPU-RAPU,2nd District,BUENAVISTA
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112026,Carogcog Elementary School,"CAROGCOG, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,CAROGCOG
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112027,Dapdap Elementary School,"DAPDAP, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,DAP-DAP
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112032,Lagundi Elementary School,"LAGUNDI, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,LAGUNDI
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112034,Malobago Elementary School,"Malobago, Rapu - Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,MALOBAGO
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112038,Masaga Elementary School,"MASAGA, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,MASAGA
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112040,Morocborocan Elementary School,"Purok 2, Morocborocan, Rapu- Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,MOROCBOROCAN
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112042,Nstr. Sra De Guadalupe Elementary School,"PUROK 1 GUADALUPE, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,GUADALUPE
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112043,Rapu-Rapu Central School,"POBLACION, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,POBLACION
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112044,Sagrada Elementary School,"PUROK 2, SAGRADA, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,SAGRADA
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112045,San Ramon Elementary School,"SAN RAMON, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,SAN RAMON
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112047,Tinopan Elementary School,"Tinopan, Rapu-Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,TINOPAN
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),112048,Viga Elementary School,"Viga, Rapu-rapu, Albay",ALBAY,RAPU-RAPU,2nd District,VIGA
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),172506,Linao Elementary School,"Purok 3, Linao, Rapu- Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,LINAO
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),172523,Pagcolbon Elementary School,"Pagcolbon, Rapu- Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,PAGCOLBON
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),301813,Batan National High School,"Purok 2, Batan, Rapu-rapu, Albay",ALBAY,RAPU-RAPU,2nd District,BATAN
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),301869,Rapu-Rapu National High School,"Poblacion, Rapu - Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,POBLACION
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),301883,Bogtong National High School,"Purok 3, Bogtong, Rapu - Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,BOGTONG
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),309519,Tinopan High School,"Tinopan, Rapu-Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,TINOPAN
Region V,Albay,Rapu-Rapu East (Rapu-Rapu),502474,Mananao Integrated School,"Mananao, Rapu-Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,MANANAO
Region V,Albay,Sto. Domingo,112051,Bagong San Roque Elementary School,"Purok 7,Bagong San Roque, Sto Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,BAGONG SAN ROQUE
Region V,Albay,Sto. Domingo,112052,Buhatan Elementary School,"Buhatan, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,BUHATAN
Region V,Albay,Sto. Domingo,112053,Calayucay Elementary School,"Brgy. Calayucay,Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,CALAYUCAY
Region V,Albay,Sto. Domingo,112054,Fidel Surtida Elementary School,"Purok 4 Fidel Surtida, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,FIDEL SURTIDA
Region V,Albay,Sto. Domingo,112055,Lidong Elementary School,"Purok 4, Lidong, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,LIDONG
Region V,Albay,Sto. Domingo,112056,Salvacion Elementary School,"Salvacion Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,SALVACION
Region V,Albay,Sto. Domingo,112059,San Fernando Elementary School,"Purok 3, San Fernando, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,SAN FERNANDO
Region V,Albay,Sto. Domingo,112060,San Isidro Elementary School,San Isidro Elementary  School,ALBAY,SANTO DOMINGO (LIBOG),1st District,SAN ISIDRO
Region V,Albay,Sto. Domingo,112061,Sta. Misericordia Elementary School,"Purok 5, Sta. Misericordia, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,SANTA MISERICORDIA
Region V,Albay,Sto. Domingo,112062,Sto. Domingo Central School,NAGSIYA POB. (BGY. 8),ALBAY,SANTO DOMINGO (LIBOG),1st District,NAGSIYA POB. (BGY. 8)
Region V,Albay,Sto. Domingo,301815,Bical High School,"Bical, Salvacion, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,SALVACION
Region V,Albay,Sto. Domingo,301872,San Fernando National High School,"San Fernando, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,SAN FERNANDO
Region V,Albay,Sto. Domingo,301879,Sto. Domingo National High School,"San Rafael, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,SAN RAFAEL POB. (BGY. 7)
Region V,Albay,Sto. Domingo,500154,Alimsog Integrated School,"Purok 3, Alimsog, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,ALIMSOG
Region V,Albay,Sto. Domingo,502471,San Andres Integrated School,"San Andres, Sto. Domingo, Albay",ALBAY,SANTO DOMINGO (LIBOG),1st District,SAN ANDRES
Region V,Albay,Tiwi,112063,Bariis Elementary School,"PUROK 3 BARIIS, TIWI, ALBAY",ALBAY,TIWI,1st District,BARIIS
Region V,Albay,Tiwi,112064,Baybay Elementary School,Purok 1,ALBAY,TIWI,1st District,BAYBAY
Region V,Albay,Tiwi,112065,Belen Elementary School,"Purok 4,Belen,Tiwi,Albay",ALBAY,TIWI,1st District,BELEN (MALABOG)
Region V,Albay,Tiwi,112066,Biyong Elementary School,Purok 5,ALBAY,TIWI,1st District,BIYONG
Region V,Albay,Tiwi,112067,Bolo Elementary School,Purok 5,ALBAY,TIWI,1st District,BOLO
Region V,Albay,Tiwi,112068,Cale Elementary School,#NAME?,ALBAY,TIWI,1st District,CALE
Region V,Albay,Tiwi,112069,Joroan Elementary School,-Purok 6,ALBAY,TIWI,1st District,JOROAN
Region V,Albay,Tiwi,112070,Libjo Elementary School,"Purok 3, Libjo, Tiwi, Albay",ALBAY,TIWI,1st District,LIBJO
Region V,Albay,Tiwi,112071,Libtong Elementary School,-Purok 6,ALBAY,TIWI,1st District,LIBTONG
Region V,Albay,Tiwi,112072,Maynonong Elementary School,"PUROK 2, Maynonong, Tiwi, Albay",ALBAY,TIWI,1st District,MAYNONONG
Region V,Albay,Tiwi,112073,Mayong Elementary School,"Purok 4, Mayong, Tiwi, Albay",ALBAY,TIWI,1st District,MAYONG
Region V,Albay,Tiwi,112075,Cararayan-Naga Elementary School,"Purok 4, Cararayan, Tiwi, Albay",ALBAY,TIWI,1st District,CARARAYAN
Region V,Albay,Tiwi,112076,Nagas Elementary School,"Arellano St., Nagas, Tiwi, Albay",ALBAY,TIWI,1st District,NAGAS
Region V,Albay,Tiwi,112077,Putsan Elementary School,"Purok 4, Putsan, Tiwi, Albay",ALBAY,TIWI,1st District,PUTSAN
Region V,Albay,Tiwi,112078,San Bernardo Elementary School,"Purok 2, San Bernardo, Tiwi, Albay",ALBAY,TIWI,1st District,SAN BERNARDO
Region V,Albay,Tiwi,112079,Sto. Cristo Elementary School,"Sitio Sto.Cristo, Naga, Tiwi, Albay",ALBAY,TIWI,1st District,NAGA
Region V,Albay,Tiwi,112080,Sugod Elementary School,"ZONE 3 Sugod, Tiwi, Albay",ALBAY,TIWI,1st District,SOGOD
Region V,Albay,Tiwi,112081,Tiwi Central School,"Tigbi, Tiwi,  Albay",ALBAY,TIWI,1st District,TIGBI (POB.)
Region V,Albay,Tiwi,172502,Lourdes Elementary School,"Lourdes, Tiwi, Albay",ALBAY,TIWI,1st District,MATALIBONG
Region V,Albay,Tiwi,172508,Dapdap Elementary School,PUROK 1,ALBAY,TIWI,1st District,DAP-DAP
Region V,Albay,Tiwi,172513,Bagumbayan Elementary School,"Zone 5,Bagumbayan, Tiwi, Albay",ALBAY,TIWI,1st District,BAGUMBAYAN
Region V,Albay,Tiwi,172517,Tabgon Elementary School,Antom,ALBAY,TIWI,1st District,MISIBIS
Region V,Albay,Tiwi,301853,Naga National High School,"Sitio Nahulugan, Naga, Tiwi, Albay",ALBAY,TIWI,1st District,NAGA
Region V,Albay,Tiwi,301880,Tiwi Agro-Industrial School,"Bagumbayan, Tiwi, Albay",ALBAY,TIWI,1st District,BAGUMBAYAN
Region V,Albay,Tiwi,301881,Joroan High School,"Purok 1, Joroan, Tiwi, Albay",ALBAY,TIWI,1st District,JOROAN
Region V,Albay,Tiwi,502469,Misibis Integrated School,"Purok 1, Misibis, Tiwi, Albay",ALBAY,TIWI,1st District,MISIBIS
Region V,Albay,Bacacay South,111586,Bogna Elementary School,"Purok 3, Pongco (Bogna)",ALBAY,BACACAY,1st District,PONGCO (LOWER BONGA)
Region V,Albay,Bacacay South,111587,Buang Elementary School,"Buang, Bacacay, Albay",ALBAY,BACACAY,1st District,BUANG
Region V,Albay,Bacacay South,111588,Busdac Elementary School,"PUROK 1, BUSDAC, BACACAY",ALBAY,BACACAY,1st District,BUSDAC (SAN JOSE)
Region V,Albay,Bacacay South,111589,Cabasan Elementary School,"Cabasan, Bacacay, Albay",ALBAY,BACACAY,1st District,CABASAN
Region V,Albay,Bacacay South,111592,Langaton Elementary School,"Langaton,  Bacacay, Albay",ALBAY,BACACAY,1st District,LANGATON
Region V,Albay,Bacacay South,111594,Napao Elementary School,"Purok 1, Napao, Bacacay, Albay",ALBAY,BACACAY,1st District,NAPAO
Region V,Albay,Bacacay South,111596,San Pablo Elementary School,"Purok 5, San Pablo, Bacacay, Albay",ALBAY,BACACAY,1st District,SAN PABLO
Region V,Albay,Bacacay South,111599,Uson Elementary School,"Uson, Bacacay, Albay",ALBAY,BACACAY,1st District,USON
Region V,Albay,Bacacay South,111600,Vinisitahan Elementary School,"Vinisitahan, NapaoIsland, Bacacay, Albay",ALBAY,BACACAY,1st District,VINISITAHAN-NAPAO (LSLAND)
Region V,Albay,Bacacay South,111605,Cagraray Elementary School,"P-2 Cagraray, Bacacay, Albay",ALBAY,BACACAY,1st District,CAGRARAY
Region V,Albay,Bacacay South,111606,Cawayan Elementary School,"P-2 Cawayan, Bacacay, Albay",ALBAY,BACACAY,1st District,CAWAYAN
Region V,Albay,Bacacay South,111615,Namanday Elementary School,"Purok 1, NamandaY, Bacacay, Albay",ALBAY,BACACAY,1st District,NAMANDAY
Region V,Albay,Bacacay South,111617,Pigcobuhan Elementary School,"Pigcobohan, Bacacay, Albay",ALBAY,BACACAY,1st District,PIGCOBOHAN
Region V,Albay,Bacacay South,111621,Tambilagao Elementary School,"Purok 2, Tambilagao",ALBAY,BACACAY,1st District,TAMBILAGAO (TAMBOGNON)
Region V,Albay,Bacacay South,301818,Cabasan National High School,"Cabasan, Bacacay, Albay",ALBAY,BACACAY,1st District,CABASAN
Region V,Albay,Bacacay South,301821,Cawayan National High School,Purok 2,ALBAY,BACACAY,1st District,CAWAYAN
Region V,Albay,Bacacay South,309502,San Pablo High School,"Purok 6, San Pablo, Bacacay, Albay",ALBAY,BACACAY,1st District,SAN PABLO
Region V,Albay,Pioduran East (Pioduran South),111950,Binodegahan Elementary School,Purok 5,ALBAY,PIO DURAN,3rd District,BINODEGAHAN
Region V,Albay,Pioduran East (Pioduran South),111951,BUENAVISTA Elementary School,"Buenavista, Pio Duran, Albay",ALBAY,PIO DURAN,3rd District,BUENAVISTA
Region V,Albay,Pioduran East (Pioduran South),111952,Buyo Elementary School,"Buyo, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,BUYO
Region V,Albay,Pioduran East (Pioduran South),111953,Cagbatano Elementary School,"Cagbatano, Malidong, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,MALIDONG
Region V,Albay,Pioduran East (Pioduran South),111959,Lawinon Elementary School,"P.2, Lawinon, Pio Duran, Albay",ALBAY,PIO DURAN,3rd District,LAWINON
Region V,Albay,Pioduran East (Pioduran South),111960,Macasitas Elementary School,"Macasitas,Pioduran, Albay",ALBAY,PIO DURAN,3rd District,MACASITAS
Region V,Albay,Pioduran East (Pioduran South),111962,Malidong Elementary School,"Malidong, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,MALIDONG
Region V,Albay,Pioduran East (Pioduran South),111963,Mamlad Elementary School,"Purok 2,Mamlad, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,MAMLAD
Region V,Albay,Pioduran East (Pioduran South),111964,Matanglad Elementary School,"Matanglad, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,MATANGLAD
Region V,Albay,Pioduran East (Pioduran South),111965,Alabangpuro Elementary School,"Alabangpuro, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,ALABANGPURO
Region V,Albay,Pioduran East (Pioduran South),111967,Nablangbulod Elementary School,"Nablangbulod, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,NABLANGBULOD
Region V,Albay,Pioduran East (Pioduran South),111969,Oringon Elementary School,"Purok 1 Oringon, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,ORINGON
Region V,Albay,Pioduran East (Pioduran South),111970,Pioduran East Central School,"Purok 6 Caratagan, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,CARATAGAN
Region V,Albay,Pioduran East (Pioduran South),111971,Don Jose Pavia Central School,Malacbalac St.,ALBAY,PIO DURAN,3rd District,BARANGAY I (POB.)
Region V,Albay,Pioduran East (Pioduran South),111973,Rawis Elementary School,"Rawis, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,RAWIS
Region V,Albay,Pioduran East (Pioduran South),111976,Sukip Elementary School,"Sukip, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,SUKIP
Region V,Albay,Pioduran East (Pioduran South),301864,Pioduran National High School,"Purok 6, Binodegahan, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,BINODEGAHAN
Region V,Albay,Pioduran East (Pioduran South),305787,La Medalla High School,"Purok 1, La Medalla, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,LA MEDALLA
Region V,Albay,Pioduran East (Pioduran South),309503,Alabangpuro High School,"Purok 1, Alabanpuro, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,ALABANGPURO
Region V,Albay,Pioduran East (Pioduran South),309516,Malidong High School,"Purok 3, Malidong, Pioduran, Albay",ALBAY,PIO DURAN,3rd District,MALIDONG
Region V,Albay,Rapu-Rapu West,112019,Bilbao Elementary School,"Purok 1, BILBAO, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,BILBAO
Region V,Albay,Rapu-Rapu West,112023,Buhatan Elementary School,"BUHATAN, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,BUHATAN
Region V,Albay,Rapu-Rapu West,112024,Calanaga Elementary School,"CALANAGA, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,CALANAGA
Region V,Albay,Rapu-Rapu West,112025,CARACARAN  Elementary School,"CARACARAN, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,CARACARAN
Region V,Albay,Rapu-Rapu West,112028,Gaba Elementary School,",PUROK 1, GABA, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,GABA
Region V,Albay,Rapu-Rapu West,112029,Galicia Elementary School,GALICIA,ALBAY,RAPU-RAPU,2nd District,GALICIA
Region V,Albay,Rapu-Rapu West,112030,Guinanayan Elementary School,"GUINANAYAN, GALICIA, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,GALICIA
Region V,Albay,Rapu-Rapu West,112031,Hamorawon Elementary School,"SITIO TANGLAD ,HAMORAWON, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,HAMORAWON
Region V,Albay,Rapu-Rapu West,112033,Liguan Elementary School,"Purok 3, Liguan, Rapu - Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,LIGUAN
Region V,Albay,Rapu-Rapu West,112036,Mancao Elementary School,"P-6 MANCAO, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,MANCAO
Region V,Albay,Rapu-Rapu West,112037,Manila Elementary School,"PUROK 1 MANILA, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,MANILA
Region V,Albay,Rapu-Rapu West,112039,Minso Elementary School,"SITIO MINSO, SAN RAMON, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,SAN RAMON
Region V,Albay,Rapu-Rapu West,112041,Nagcalsot Elementary School,"NAGCALSOT, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,NAGCALSOT
Region V,Albay,Rapu-Rapu West,112046,Tinocawan Elementary School,"TINOCAWAN, RAPU-RAPU, ALBAY",ALBAY,RAPU-RAPU,2nd District,TINOCAWAN
Region V,Albay,Rapu-Rapu West,112049,Villahermosa Central School,"Zone 2 Villahermosa, Rapu-rapu, Albay",ALBAY,RAPU-RAPU,2nd District,VILLAHERMOSA
Region V,Albay,Rapu-Rapu West,301882,Villahermosa National High School,"3-B,Villahermosa, Rapu-rapu, Albay",ALBAY,RAPU-RAPU,2nd District,VILLAHERMOSA
Region V,Albay,Rapu-Rapu West,301884,Mancao High School,"Pinggan, Mancao, Rapu - Rapu, Albay",ALBAY,RAPU-RAPU,2nd District,MANCAO
Region V,Albay,Rapu-Rapu West,306214,Julian B. Gonzales Memorial National High School,Purok 1,ALBAY,RAPU-RAPU,2nd District,TINOCAWAN
Region V,Albay,Rapu-Rapu West,309509,Bilbao National High School,"Purok 3, Bilbao, Rapu-rapu, Albay",ALBAY,RAPU-RAPU,2nd District,BILBAO
Region V,Camarines Norte,Basud,112082,Angas Elementary School,\N,CAMARINES NORTE,BASUD,2nd District,ANGAS
Region V,Camarines Norte,Basud,112083,Balce Elementary School,n/a,CAMARINES NORTE,BASUD,2nd District,CAAYUNAN
Region V,Camarines Norte,Basud,112084,Basud Central School,Sumil St.,CAMARINES NORTE,BASUD,2nd District,POBLACION  2
Region V,Camarines Norte,Basud,112085,Briñas Elementary School,purok 4,CAMARINES NORTE,BASUD,2nd District,TAISAN
Region V,Camarines Norte,Basud,112086,Caayunan Elementary School,"Purok 7, Caayunan, Basud, Camarines Norte",CAMARINES NORTE,BASUD,2nd District,CAAYUNAN
Region V,Camarines Norte,Basud,112087,Don Juan Pimentel Elementary School,Purok 2 Bactas,CAMARINES NORTE,BASUD,2nd District,BACTAS
Region V,Camarines Norte,Basud,112088,Fulgueras Elementary School,Lidong,CAMARINES NORTE,BASUD,2nd District,LIDONG
Region V,Camarines Norte,Basud,112089,Guinatungan Elementary School,purok 1,CAMARINES NORTE,BASUD,2nd District,GUINATUNGAN
Region V,Camarines Norte,Basud,112090,Hinampacan Elementary School,Hinampacan,CAMARINES NORTE,BASUD,2nd District,HINAMPACAN
Region V,Camarines Norte,Basud,112091,Langa Elementary School,Maharlika Highway,CAMARINES NORTE,BASUD,2nd District,LANGA
Region V,Camarines Norte,Basud,112092,Mampili Elementary School,#NAME?,CAMARINES NORTE,BASUD,2nd District,MAMPILI
Region V,Camarines Norte,Basud,112093,Mandazo Elementary School,PUROK 1,CAMARINES NORTE,BASUD,2nd District,MANDAZO
Region V,Camarines Norte,Basud,112094,Mangcamagong Elem. School,"Mangcamagong Road, Basud, Camarines Norte",CAMARINES NORTE,BASUD,2nd District,MANGCAMAGONG
Region V,Camarines Norte,Basud,112095,Matnog Elementary School,purok 2,CAMARINES NORTE,BASUD,2nd District,MATNOG
Region V,Camarines Norte,Basud,112096,Mocong Elementary School,n/a,CAMARINES NORTE,BASUD,2nd District,MOCONG
Region V,Camarines Norte,Basud,112097,Oliva Elementary School,Purok 3,CAMARINES NORTE,BASUD,2nd District,OLIVA
